device_id,date,incoming_time,incoming_freq,outgoing_time,outgoing_freq,missing_time,missing_freq
0879c9e2-6620-41da-ab28-93fadb5cfbae,2023-01-10,1632.0,1,6.0,1,0.0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2023-01-11,1205.0,2,113.0,3,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-05,419.0,3,0.0,0,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-06,734.0,5,1755.0,5,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-07,0.0,0,2369.0,1,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-08,153.0,1,1395.0,6,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-09,289.0,5,3005.0,6,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-10,98.0,2,40.0,2,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-11,186.0,2,24.0,1,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-12,1586.0,7,2689.0,6,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-13,917.0,8,1297.0,6,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-14,343.0,3,0.0,0,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-15,657.0,2,1169.0,7,917.0,2
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-16,210.0,3,2176.0,5,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-17,498.0,2,136.0,3,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-18,159.0,2,4.0,1,3.0,1
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-19,53.0,2,2442.0,5,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-20,145.0,2,652.0,6,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-21,2022.0,6,1183.0,9,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-22,0.0,0,738.0,2,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-23,500.0,1,45.0,2,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-24,72.0,2,568.0,5,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-25,38.0,1,769.0,1,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-26,0.0,0,767.0,1,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-27,648.0,7,3128.0,4,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-28,120.0,3,1125.0,6,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-29,690.0,6,893.0,4,120.0,1
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-30,0.0,0,614.0,1,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-31,158.0,2,2275.0,7,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2023-01-01,0.0,0,10.0,1,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2023-01-02,0.0,0,131.0,4,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2023-01-03,30.0,1,988.0,2,0.0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2023-01-04,1056.0,3,943.0,5,3.0,1
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2023-01-05,164.0,1,595.0,1,0.0,0
0cc99fb9-dc4b-4137-8266-54411f3e9c63,2023-01-05,516.0,5,542.0,2,14.0,1
0cc99fb9-dc4b-4137-8266-54411f3e9c63,2023-01-06,637.0,5,2012.0,7,0.0,0
0cc99fb9-dc4b-4137-8266-54411f3e9c63,2023-01-07,283.0,3,1457.0,2,0.0,0
0cc99fb9-dc4b-4137-8266-54411f3e9c63,2023-01-08,0.0,0,94.0,2,0.0,0
0cc99fb9-dc4b-4137-8266-54411f3e9c63,2023-01-09,458.0,7,149.0,1,683.0,1
0cc99fb9-dc4b-4137-8266-54411f3e9c63,2023-01-10,275.0,1,1206.0,3,108.0,1
0cc99fb9-dc4b-4137-8266-54411f3e9c63,2023-01-11,0.0,0,1237.0,2,2561.0,12
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-14,1634.0,3,51.0,1,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-15,2299.0,5,12.0,2,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-16,3061.0,2,0.0,0,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-17,12.0,1,3125.0,2,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-18,108.0,1,1967.0,4,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-19,1871.0,4,0.0,0,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-20,1061.0,2,256.0,2,2.0,1
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-21,277.0,3,364.0,4,91.0,1
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-22,2858.0,3,13.0,1,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-23,1296.0,3,190.0,3,345.0,1
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-24,0.0,0,4.0,1,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-25,359.0,1,0.0,0,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-26,2472.0,1,0.0,0,4.0,2
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-27,172.0,1,1781.0,1,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-28,44.0,1,16.0,2,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-29,448.0,4,0.0,0,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-30,472.0,2,0.0,0,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-31,7048.0,3,510.0,6,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2023-01-01,516.0,2,13.0,3,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2023-01-02,0.0,0,0.0,0,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2023-01-03,1938.0,3,380.0,3,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2023-01-04,4451.0,6,278.0,6,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2023-01-05,1658.0,3,135.0,2,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2023-01-06,4150.0,2,9.0,1,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2023-01-07,798.0,4,1802.0,2,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2023-01-08,2170.0,2,6.0,1,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2023-01-09,101.0,2,62.0,4,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2023-01-10,2350.0,13,1238.0,9,0.0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2023-01-11,1793.0,7,384.0,4,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-07,419.0,1,400.0,1,5.0,1
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-08,797.0,3,98.0,2,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-09,2780.0,3,3270.0,11,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-12,1904.0,2,530.0,6,525.0,1
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-13,1043.0,1,2274.0,7,2455.0,2
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-14,131.0,3,871.0,14,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-15,593.0,7,0.0,0,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-16,422.0,4,1485.0,1,448.0,2
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-17,0.0,0,14.0,1,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-18,0.0,0,174.0,1,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-19,157.0,1,20.0,2,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-20,306.0,4,140.0,1,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-21,68.0,1,169.0,2,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-22,2326.0,3,3984.0,2,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-23,3154.0,3,1499.0,1,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-24,42.0,3,434.0,6,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-25,78.0,1,11.0,1,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-26,105.0,4,42.0,4,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-27,10.0,1,802.0,2,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-28,604.0,2,1025.0,4,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-29,82.0,2,9.0,1,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-30,1547.0,4,2497.0,5,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-31,0.0,0,0.0,0,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2023-01-01,10.0,1,114.0,2,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2023-01-02,90.0,1,0.0,0,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2023-01-03,1324.0,2,333.0,2,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2023-01-04,4334.0,3,0.0,0,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2023-01-05,541.0,2,851.0,3,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2023-01-06,26.0,1,4104.0,3,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2023-01-08,0.0,0,0.0,0,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2023-01-09,993.0,1,433.0,1,0.0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2023-01-10,269.0,2,229.0,3,1438.0,1
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2023-01-11,4914.0,1,0.0,0,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-02,0.0,0,0.0,0,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-04,0.0,0,813.0,2,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-05,464.0,2,3.0,1,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-06,0.0,0,50.0,2,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-07,875.0,1,405.0,5,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-08,1638.0,2,710.0,3,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-09,56.0,1,87.0,3,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-10,32.0,1,0.0,0,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-11,0.0,0,1321.0,2,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-12,0.0,0,47.0,3,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-13,107.0,1,268.0,6,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-14,207.0,1,157.0,2,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-15,26.0,1,3.0,1,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-16,91.0,1,12.0,1,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-17,753.0,2,4.0,2,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-21,896.0,2,9.0,1,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-22,781.0,1,231.0,2,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-23,655.0,1,0.0,0,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-24,0.0,0,5.0,2,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-25,0.0,0,5.0,1,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-26,461.0,1,59.0,2,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-27,62.0,1,213.0,3,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-28,367.0,2,0.0,0,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-29,0.0,0,94.0,1,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-30,0.0,0,0.0,0,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-31,0.0,0,2297.0,2,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2023-01-01,231.0,1,734.0,3,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2023-01-02,2897.0,1,0.0,0,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2023-01-03,0.0,0,217.0,1,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2023-01-04,111.0,1,0.0,0,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2023-01-05,0.0,0,12.0,1,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2023-01-09,102.0,1,703.0,5,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2023-01-10,0.0,0,68.0,1,0.0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2023-01-11,0.0,0,72.0,1,0.0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-06,227.0,2,592.0,6,0.0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-07,2029.0,6,1097.0,17,0.0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-08,1098.0,7,1008.0,11,0.0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-09,0.0,0,181.0,4,0.0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-10,3805.0,1,804.0,9,0.0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-11,532.0,3,60.0,2,0.0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-12,108.0,3,1092.0,8,0.0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-13,3344.0,1,825.0,6,0.0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-14,622.0,7,1882.0,17,0.0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-15,1284.0,6,3355.0,13,0.0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-16,3075.0,3,690.0,5,256.0,1
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-17,0.0,0,11.0,1,0.0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-18,1240.0,5,684.0,4,0.0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-19,2046.0,7,2829.0,8,0.0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-20,1311.0,9,290.0,7,0.0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-21,248.0,1,517.0,4,0.0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-22,162.0,5,4051.0,16,0.0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-23,1264.0,5,2045.0,11,0.0,0
