device_id,date,stationary,walking,running,automotive,cycling,unknown
029e57cb-fa0d-479d-abd2-9cb5745f219d,2023-01-02,1102,14,0,0,0,0
029e57cb-fa0d-479d-abd2-9cb5745f219d,2023-01-03,1157,29,0,90,6,0
029e57cb-fa0d-479d-abd2-9cb5745f219d,2023-01-04,884,63,0,116,3,0
029e57cb-fa0d-479d-abd2-9cb5745f219d,2023-01-05,823,37,0,126,5,0
029e57cb-fa0d-479d-abd2-9cb5745f219d,2023-01-06,996,66,0,189,0,0
029e57cb-fa0d-479d-abd2-9cb5745f219d,2023-01-07,1014,0,0,0,0,0
029e57cb-fa0d-479d-abd2-9cb5745f219d,2023-01-08,1275,16,1,0,1,0
029e57cb-fa0d-479d-abd2-9cb5745f219d,2023-01-09,1060,30,0,107,0,0
029e57cb-fa0d-479d-abd2-9cb5745f219d,2023-01-10,908,65,0,180,3,0
029e57cb-fa0d-479d-abd2-9cb5745f219d,2023-01-11,879,17,0,33,2,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-11-14,758,124,0,40,13,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-11-15,948,235,3,56,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-11-16,805,246,2,120,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-11-17,683,272,4,216,20,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-11-18,636,216,0,441,24,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-11-19,634,182,0,77,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-11-20,675,154,0,22,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-11-21,685,294,2,84,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-11-22,874,189,0,61,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-11-23,834,147,0,70,11,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-11-24,704,87,0,0,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-11-25,723,283,1,323,8,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-11-26,727,192,2,222,1,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-11-27,809,203,2,161,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-11-28,767,282,3,64,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-11-29,794,172,1,22,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-11-30,984,277,1,68,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-12-01,773,294,1,167,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-12-02,811,303,2,182,1,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-12-03,817,152,1,230,32,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-12-04,654,104,0,87,72,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-12-05,728,196,0,119,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-12-06,1006,201,0,67,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-12-07,862,276,0,86,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-12-08,986,226,1,170,2,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-12-09,719,270,1,84,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-12-10,609,310,4,251,16,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-12-11,659,100,0,69,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-12-12,866,258,0,56,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-12-13,722,174,2,106,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-12-14,931,256,0,93,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-12-15,898,266,1,145,1,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-12-16,689,112,0,41,17,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-12-17,623,214,1,288,1,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-12-18,977,160,2,161,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-12-19,850,378,3,105,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-12-20,643,127,0,41,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-12-21,784,184,2,130,0,0
032c33b9-32bf-4349-bb4a-7746ad57c56d,2022-12-22,401,55,0,34,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-06,570,72,0,0,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-07,771,91,0,7,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-08,995,29,0,1,45,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-09,1037,104,0,6,47,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-10,1321,83,0,0,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-11,1195,208,1,28,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-12,1270,92,0,0,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-13,1064,160,0,0,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-14,1204,96,0,0,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-15,1115,61,0,0,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-16,1104,107,0,39,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-17,1052,169,1,52,14,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-18,959,139,0,8,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-19,721,29,0,0,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-20,1231,107,1,10,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-21,1132,97,0,0,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-22,1153,223,1,32,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-23,1034,39,0,0,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-24,1139,47,0,0,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-25,1168,81,0,0,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-26,888,126,2,24,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-27,1161,27,0,0,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-28,1292,108,0,0,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-29,1060,25,0,0,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-30,1062,171,1,83,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2022-12-31,1031,110,0,24,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2023-01-01,820,30,0,0,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2023-01-02,648,44,0,0,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2023-01-03,1120,58,0,0,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2023-01-04,1176,154,2,41,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2023-01-05,1098,48,0,0,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2023-01-06,1061,70,0,0,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2023-01-07,1062,60,1,4,24,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2023-01-08,1006,153,0,74,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2023-01-09,1008,24,0,0,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2023-01-10,967,102,1,13,0,0
0879c9e2-6620-41da-ab28-93fadb5cfbae,2023-01-11,963,76,0,0,0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-04,344,63,0,53,29,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-05,658,40,0,72,23,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-06,659,85,0,228,24,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-07,527,24,0,148,2,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-08,721,78,0,73,8,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-09,636,33,0,101,4,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-10,718,43,0,274,7,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-11,564,38,0,126,7,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-12,666,76,0,132,21,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-13,619,75,0,106,9,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-14,643,34,0,39,0,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-15,612,5,0,225,1,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-16,657,37,0,240,46,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-17,546,35,0,246,65,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-18,527,51,0,153,7,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-19,659,29,0,123,3,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-20,642,76,0,129,9,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-21,690,85,0,436,21,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-22,654,18,0,145,4,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-23,652,16,0,0,5,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-24,855,43,0,117,12,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-25,889,11,0,242,33,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-26,624,18,0,8,3,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-27,686,107,0,164,39,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-28,613,35,0,221,8,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-29,667,59,0,54,39,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-30,740,42,0,20,13,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2022-12-31,676,33,0,245,82,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2023-01-01,539,81,0,57,2,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2023-01-02,624,34,0,214,9,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2023-01-03,538,9,0,101,7,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2023-01-04,604,20,0,195,4,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2023-01-05,537,22,0,18,39,0
0b610989-4adb-46ed-aa0f-1ad502f7dbd3,2023-01-06,58,0,0,0,0,0
0cc99fb9-dc4b-4137-8266-54411f3e9c63,2023-01-05,559,6,0,112,1,0
0cc99fb9-dc4b-4137-8266-54411f3e9c63,2023-01-06,846,42,0,64,14,0
0cc99fb9-dc4b-4137-8266-54411f3e9c63,2023-01-07,774,74,0,67,28,0
0cc99fb9-dc4b-4137-8266-54411f3e9c63,2023-01-08,694,69,0,159,27,0
0cc99fb9-dc4b-4137-8266-54411f3e9c63,2023-01-09,919,33,0,166,33,0
0cc99fb9-dc4b-4137-8266-54411f3e9c63,2023-01-10,692,31,0,222,21,0
0cc99fb9-dc4b-4137-8266-54411f3e9c63,2023-01-11,705,40,0,85,2,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-13,544,66,0,253,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-14,809,35,0,13,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-15,1256,43,0,97,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-16,1241,32,1,0,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-17,888,33,0,191,11,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-18,970,77,0,197,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-19,1376,211,2,534,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-20,1648,60,2,0,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-21,971,51,0,321,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-22,874,20,0,217,3,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-23,887,78,0,360,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-24,819,21,0,73,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-25,980,21,0,0,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-26,1568,57,0,0,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-27,1977,79,0,271,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-28,1212,32,0,150,5,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-29,953,47,0,144,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-30,819,45,1,145,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2022-12-31,1036,82,1,269,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2023-01-01,1162,61,0,161,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2023-01-02,1061,88,0,39,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2023-01-03,874,89,0,335,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2023-01-04,930,67,0,239,29,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2023-01-05,932,66,0,297,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2023-01-06,1080,68,0,396,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2023-01-07,892,26,0,0,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2023-01-08,997,63,0,29,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2023-01-09,923,59,0,338,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2023-01-10,973,52,0,19,0,0
0d9821b5-83fd-44f9-863b-12e4c0f62738,2023-01-11,860,169,0,234,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-06,565,41,0,199,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-07,828,98,0,126,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-08,1065,92,1,386,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-09,1029,112,0,144,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-10,1060,139,0,48,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-11,963,190,0,143,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-12,1029,112,0,229,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-13,1087,77,0,60,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-14,1020,68,0,574,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-15,1035,114,0,579,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-16,1128,86,0,225,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-17,1049,70,0,359,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-18,911,101,0,327,25,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-19,1078,68,0,341,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-20,1112,56,0,111,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-21,990,60,0,349,16,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-22,948,138,0,561,1,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-23,1069,92,0,105,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-24,1047,90,0,95,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-25,968,106,0,169,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-26,1105,90,0,96,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-27,1103,61,0,85,4,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-28,1117,82,0,188,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-29,1023,67,0,396,13,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-30,1046,126,0,128,3,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2022-12-31,1043,99,0,115,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2023-01-01,1114,111,0,260,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2023-01-02,1156,91,0,204,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2023-01-03,1119,104,0,204,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2023-01-04,1129,82,0,166,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2023-01-05,1199,99,0,297,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2023-01-06,1122,121,0,174,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2023-01-07,1036,70,0,162,6,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2023-01-08,1086,84,0,159,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2023-01-09,1074,159,0,314,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2023-01-10,891,100,0,137,0,0
0ffb36e1-167c-423e-b8c1-63ea32ae8b22,2023-01-11,964,147,0,424,0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-01,432,1,0,115,1,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-02,541,3,0,79,3,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-03,637,12,0,123,0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-04,622,12,0,155,0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-05,656,21,0,142,0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-06,595,17,0,112,0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-07,538,39,0,107,6,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-08,544,2,0,28,0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-09,648,21,0,177,2,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-10,711,27,0,545,5,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-11,621,26,0,110,1,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-12,600,8,0,142,0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-13,646,17,0,142,2,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-14,673,19,0,117,0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-15,596,7,0,82,7,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-16,639,4,0,220,5,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-17,608,3,0,131,5,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-18,587,11,0,106,8,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-19,649,0,0,141,2,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-20,795,2,0,163,4,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-21,608,4,0,187,8,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-22,664,0,0,61,3,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-23,580,1,0,15,3,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-24,573,15,0,89,7,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-25,599,0,0,150,7,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-26,556,0,0,58,1,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-27,563,1,0,137,10,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-28,621,1,0,66,1,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-29,640,13,0,253,0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-30,594,1,0,67,0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2022-12-31,633,17,0,119,1,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2023-01-01,641,4,0,102,0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2023-01-02,592,4,0,2,0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2023-01-03,691,13,0,242,2,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2023-01-04,616,3,0,74,12,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2023-01-05,612,0,0,85,6,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2023-01-06,591,1,0,195,10,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2023-01-07,598,8,0,81,0,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2023-01-08,582,0,0,123,7,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2023-01-09,581,1,0,110,10,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2023-01-10,607,0,0,76,6,0
10592755-9ec2-4116-bb4d-58d0af49bcb2,2023-01-11,544,0,0,80,12,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-05,427,19,0,254,2,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-06,590,16,0,266,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-07,743,59,0,280,6,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-08,651,1,0,2,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-09,771,14,0,257,85,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-10,650,7,0,158,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-11,684,9,0,0,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-12,672,44,0,190,3,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-13,646,24,0,151,1,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-14,640,23,0,147,7,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-15,795,33,0,152,1,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-16,588,5,0,3,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-17,578,8,0,0,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-18,570,29,0,359,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-19,514,14,0,403,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-20,619,6,0,0,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-21,627,19,0,108,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-22,691,8,0,66,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-23,523,9,0,193,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-24,635,8,0,0,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-25,645,30,0,80,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-26,544,2,0,0,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-27,621,27,0,161,3,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-28,343,5,0,0,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-29,583,36,0,124,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-30,723,31,0,75,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2022-12-31,594,30,0,78,3,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2023-01-01,634,44,0,53,8,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2023-01-02,588,6,0,0,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2023-01-03,600,5,0,0,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2023-01-04,641,3,0,0,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2023-01-05,674,42,0,115,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2023-01-06,584,11,0,0,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2023-01-07,653,34,0,139,1,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2023-01-08,668,26,0,333,1,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2023-01-09,727,11,0,42,0,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2023-01-10,732,74,0,481,22,0
144cc8ef-2ce3-466f-a86d-139a1a39cf85,2023-01-11,444,8,0,55,3,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2022-12-13,573,28,0,108,6,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2022-12-14,1202,83,1,72,2,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2022-12-15,2881,158,0,116,0,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2022-12-16,2645,207,0,686,9,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2022-12-17,1029,85,0,135,9,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2022-12-18,1087,42,3,245,3,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2022-12-19,1137,80,0,98,9,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2022-12-20,962,101,2,410,9,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2022-12-21,1313,97,3,350,1,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2022-12-22,971,133,0,53,12,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2022-12-23,1131,44,3,0,0,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2022-12-24,1184,49,9,0,4,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2022-12-25,771,109,13,0,3,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2022-12-26,1113,60,0,0,0,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2022-12-27,1226,86,0,145,8,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2022-12-28,739,67,1,441,1,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2022-12-29,1111,52,0,0,2,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2022-12-30,866,58,7,215,0,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2022-12-31,1072,102,10,0,0,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2023-01-01,1274,88,4,0,13,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2023-01-02,2908,142,0,0,0,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2023-01-03,828,98,0,211,2,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2023-01-04,1147,78,1,113,1,0
